PUFC04_SEX,PUFC05_AGE,PUFC06_MSTAT,PUFC07_GRADE,PUFC09_GRADTECH,PUFC11_WORK,PUFC14_PROCC,PUFC17_NATEM,PUFC18_PNWHRS,PUFC19_PHOURS,PUFC23_PCLASS,PUFC41_WQTR,PUFNEWEMPSTAT
1,35,2,13,0,1,19,1,8,32,4,2,0
1,26,2,14,0,1,39,1,8,48,2,2,0
1,35,2,14,1,1,19,1,8,24,4,2,0
0,25,2,14,0,1,19,2,5,35,4,2,0
0,43,5,14,0,1,19,1,8,24,4,2,0
1,47,2,14,0,1,33,1,8,48,0,2,0
0,41,2,14,0,0,43,3,0,0,5,2,1
0,54,5,9,0,1,32,2,10,10,2,2,0
1,26,3,14,0,1,27,1,8,48,2,2,0
0,22,3,18,0,1,30,1,8,48,2,2,0
1,20,3,14,0,1,33,1,1,3,4,2,0
0,19,3,13,0,0,43,3,0,0,5,0,1
1,25,2,3,0,0,43,3,0,0,5,0,1
0,35,2,14,0,1,36,2,8,48,2,2,0
1,43,2,14,0,1,11,1,10,30,2,2,0
1,49,2,14,0,0,43,3,0,0,5,2,2
0,52,2,0,0,0,43,3,0,0,5,2,1
0,25,3,12,0,1,32,1,8,32,2,2,0
0,20,3,12,0,1,32,1,8,32,2,2,0
1,29,3,12,0,1,4,1,8,48,2,2,0
1,31,2,14,0,1,22,2,8,48,2,2,0
0,31,2,11,0,0,43,3,0,0,5,0,1
1,32,2,9,1,1,4,1,8,48,2,2,0
0,29,5,14,0,0,43,3,0,0,5,2,1
0,26,2,11,0,0,43,3,0,0,5,2,1
0,47,1,20,0,1,19,1,10,70,4,2,0
1,15,3,13,0,1,36,2,5,35,7,2,0
1,45,2,14,0,1,11,1,8,48,2,2,0
0,39,2,14,0,1,19,1,8,56,4,2,0
1,21,3,2,0,1,36,2,4,28,7,2,0
0,41,3,14,0,1,19,1,5,35,4,2,0
0,39,3,14,0,1,36,1,5,35,7,2,0
1,71,2,14,0,0,43,3,0,0,5,0,1
0,44,1,20,0,1,15,1,9,54,2,2,0
1,30,2,4,0,1,39,1,10,60,2,2,0
1,79,2,14,0,0,43,3,0,0,5,0,1
0,75,2,14,0,1,19,1,8,24,4,2,0
1,55,2,14,0,1,11,1,10,30,3,2,0
0,54,2,14,0,1,22,1,8,48,7,2,0
1,44,2,14,0,1,1,1,8,48,2,2,0
0,47,2,13,0,1,22,1,8,48,2,2,0
0,22,3,14,0,1,14,1,8,48,2,2,0
1,33,2,14,0,0,34,1,11,0,1,2,0
0,59,3,2,0,0,43,3,0,0,5,0,1
0,65,5,20,0,1,36,1,4,12,4,2,0
1,31,2,20,0,1,5,1,8,48,2,2,0
0,37,2,20,0,1,36,1,8,48,2,2,0
0,32,2,20,0,0,43,3,0,0,5,0,1
0,51,5,14,0,0,43,3,0,0,5,0,1
1,26,2,14,0,1,34,1,8,48,2,2,0
0,26,2,14,0,1,36,1,8,48,2,2,0
1,32,2,14,0,1,22,1,8,48,2,2,0
0,32,2,20,0,1,14,1,8,48,2,2,0
1,71,2,7,0,1,35,1,6,36,2,2,0
0,69,2,14,0,1,14,1,8,48,2,2,0
1,47,2,14,0,1,22,1,4,8,7,2,0
0,47,2,14,0,1,33,1,8,48,0,2,0
0,24,3,20,0,1,29,1,8,48,2,2,0
1,21,3,20,0,1,36,1,8,48,2,2,0
0,57,2,2,0,1,14,1,8,40,2,2,0
1,23,2,14,0,1,22,1,12,48,2,2,0
0,22,2,14,0,0,43,3,0,0,5,0,1
0,19,3,12,0,0,43,3,0,0,5,0,2
0,15,3,12,0,0,43,3,0,0,5,0,2
1,51,2,20,0,1,4,1,8,48,2,2,0
0,49,2,20,0,0,43,3,0,0,5,0,1
1,22,3,17,0,0,43,3,0,0,5,2,2
1,21,2,17,0,1,22,2,8,48,2,2,0
0,51,2,3,0,1,0,1,8,48,2,2,0
1,22,3,0,0,1,11,1,10,50,2,2,0
0,18,3,20,0,1,10,2,8,48,2,2,0
0,83,5,14,0,0,43,3,0,0,5,0,1
1,48,2,14,0,1,22,1,12,72,2,2,0
1,22,3,20,0,1,36,2,8,48,2,2,0
0,20,3,20,0,0,43,3,0,0,5,1,2
1,54,2,7,0,1,11,1,10,60,2,2,0
1,58,2,14,0,1,11,1,8,48,2,2,0
0,56,2,14,0,1,19,2,6,42,4,2,0
0,26,3,0,0,0,43,3,0,0,5,0,2
0,75,5,2,0,0,19,1,8,0,4,2,0
1,48,3,2,0,0,36,2,8,0,7,2,0
1,51,2,12,0,1,32,1,14,56,2,2,0
0,62,2,14,0,1,19,1,12,84,4,2,0
0,40,5,20,0,1,33,1,8,40,2,2,0
0,20,3,20,0,0,43,3,0,0,5,1,2
0,67,2,20,0,0,43,3,0,0,5,0,1
1,60,3,20,0,1,25,1,6,42,4,2,0
0,53,5,14,0,0,43,3,0,0,5,0,1
1,32,3,14,0,1,32,1,8,48,2,2,0
1,28,3,17,0,0,43,3,0,0,5,0,2
1,56,2,2,0,1,37,1,8,48,2,2,0
0,56,2,14,0,1,19,1,15,105,4,2,0
1,22,2,20,0,1,34,2,12,72,2,2,0
0,47,2,14,1,0,43,3,0,0,5,0,1
0,84,5,11,0,0,43,3,0,0,5,0,1
0,52,2,20,1,0,43,3,0,0,5,0,1
1,23,3,16,0,0,43,3,0,0,5,1,1
0,70,2,8,0,0,43,3,0,0,5,0,1
1,79,2,8,0,0,43,3,0,0,5,0,1
1,40,1,14,0,1,34,1,12,72,2,2,0
1,40,2,20,0,1,34,1,12,72,1,2,0
0,41,2,20,0,1,5,1,8,40,1,2,0
0,45,3,20,0,1,5,1,8,48,2,2,0
1,34,2,14,0,1,32,1,6,6,2,2,0
1,42,2,2,0,0,34,1,8,0,1,2,0
0,39,2,16,0,0,6,1,8,0,1,2,0
1,51,2,2,0,1,39,1,8,56,2,2,0
0,51,2,13,0,0,43,3,0,0,5,0,1
0,50,3,4,0,0,43,3,0,0,5,1,1
0,28,3,20,0,1,5,1,8,40,2,2,0
0,25,3,20,0,1,15,1,8,40,2,2,0
0,23,3,20,0,1,42,1,8,24,2,2,0
1,22,3,14,0,1,22,1,10,70,2,2,0
0,27,1,14,0,0,43,3,0,0,5,0,1
0,52,2,14,0,0,43,3,0,0,5,0,2
1,60,2,20,0,1,12,1,8,48,2,2,0
0,55,2,14,0,0,43,3,0,0,5,0,1
0,21,3,20,0,1,10,1,8,48,2,2,0
1,23,2,14,0,1,8,1,8,48,2,2,0
1,44,2,14,0,1,27,1,8,48,2,2,0
0,40,2,4,0,1,32,1,12,72,2,2,0
0,18,3,14,0,0,43,3,0,0,5,0,1
0,15,3,13,0,0,43,3,0,0,5,0,1
1,27,2,0,0,1,36,1,8,48,2,2,0
0,24,2,0,0,0,43,3,0,0,5,2,1
0,40,2,20,0,1,18,1,12,60,1,2,0
0,46,2,13,0,0,43,3,0,0,5,0,1
1,60,2,20,0,1,33,1,1,6,4,2,0
0,52,2,20,0,1,19,1,8,40,4,2,0
0,68,5,20,0,0,43,3,0,0,5,0,1
1,36,2,14,1,0,43,3,0,0,5,0,1
0,42,2,20,0,1,38,2,8,48,2,2,0
1,28,2,12,0,0,43,3,0,0,5,2,1
0,31,2,14,0,1,22,2,10,60,2,2,0
0,44,1,20,0,1,36,1,8,48,2,2,0
1,15,3,11,0,0,43,3,0,0,5,1,1
0,27,2,20,0,1,19,1,6,42,4,2,0
1,35,2,3,0,1,33,1,15,105,4,2,0
1,57,2,9,0,1,11,1,14,98,3,2,0
0,56,2,12,0,0,43,3,0,0,5,1,1
1,25,2,14,0,1,39,1,12,72,2,2,0
0,21,2,17,0,0,43,3,0,0,5,2,1
1,30,2,14,0,1,36,1,12,72,2,2,0
1,32,3,20,0,1,37,1,10,60,2,2,0
1,22,3,14,0,1,22,1,10,60,2,2,0
1,21,3,14,0,1,22,1,10,60,2,2,0
1,19,3,14,0,1,22,1,10,60,2,2,0
1,20,3,14,0,1,22,2,10,60,2,2,0
1,19,3,14,0,1,22,2,10,60,2,2,0
1,23,3,20,0,1,37,1,10,20,2,2,0
1,23,3,20,0,1,17,1,10,60,2,2,0
1,28,3,14,0,1,29,1,10,60,2,2,0
1,23,3,20,0,1,22,1,10,50,2,2,0
1,21,3,0,0,1,22,2,10,60,2,2,0
1,49,2,4,0,1,36,1,9,9,7,2,0
0,59,2,20,0,1,19,1,9,9,4,2,0
1,60,2,16,0,1,42,1,7,35,2,2,0
0,60,2,16,0,1,5,1,8,40,2,2,0
1,63,2,20,0,0,43,3,0,0,5,0,1
0,59,2,20,0,1,6,1,8,32,1,2,0
1,57,2,9,0,1,11,1,4,16,2,2,0
0,60,2,8,0,0,43,3,0,0,5,0,1
1,36,3,4,0,1,27,1,8,48,2,2,0
1,29,3,14,0,1,29,2,14,98,2,2,0
0,32,3,17,0,1,10,1,8,40,2,2,0
1,43,2,14,0,1,11,1,6,42,2,2,0
0,42,2,14,0,1,32,0,2,8,2,2,0
1,53,2,20,0,1,38,1,8,40,1,2,0
0,48,2,20,0,1,19,1,8,56,0,2,0
0,70,5,4,0,0,43,3,0,0,5,0,1
1,33,3,14,0,1,11,1,5,30,2,2,0
0,37,3,3,0,1,32,1,5,30,2,2,0
1,35,3,15,0,0,43,3,0,0,5,1,1
1,43,2,20,0,1,7,1,8,40,1,2,0
0,52,2,20,0,1,7,1,8,40,1,2,0
1,52,1,20,0,1,34,1,6,42,1,2,0
1,27,2,4,0,1,22,1,8,48,2,2,0
0,24,2,4,0,0,43,3,0,0,5,1,1
1,30,2,14,1,1,1,1,3,12,2,2,0
0,41,2,12,0,1,19,1,8,53,4,2,0
0,46,3,4,0,1,1,1,2,14,2,2,0
0,46,3,4,0,1,19,1,15,105,4,2,0
1,40,2,3,0,1,11,1,9,54,2,2,0
0,39,2,20,0,1,19,1,12,84,4,2,0
1,34,2,0,0,1,11,1,4,28,3,2,0
0,31,2,3,0,1,30,1,8,40,1,2,0
1,62,2,9,0,0,43,3,0,0,5,0,1
0,43,5,3,0,1,19,1,11,77,4,2,0
1,19,2,14,0,0,43,3,0,0,5,1,2
0,17,2,2,0,0,43,3,0,0,5,1,1
1,68,2,20,0,1,33,1,8,48,0,2,0
1,47,2,14,1,1,33,1,8,48,0,2,0
0,44,2,20,0,0,43,3,0,0,5,0,1
1,49,2,14,0,1,1,2,8,56,2,2,0
0,47,2,12,0,0,43,3,0,0,5,0,1
1,54,2,14,0,1,19,1,8,56,0,2,0
0,54,2,20,0,1,36,1,8,56,7,2,0
1,36,2,20,0,0,43,3,0,0,5,2,2
0,33,2,1,0,0,43,3,0,0,5,0,1
1,42,2,14,0,1,33,1,7,49,4,2,0
0,33,2,10,0,0,43,3,0,0,5,0,1
1,24,2,7,0,1,22,2,8,40,2,2,0
0,33,2,14,0,0,43,3,0,0,5,0,1
1,29,2,14,0,1,11,1,10,60,2,2,0
1,75,2,14,0,0,43,3,0,0,5,0,1
0,71,2,10,0,1,10,2,6,36,2,2,0
1,33,3,5,0,1,1,2,8,48,2,2,0
1,38,2,14,0,1,22,1,9,54,2,2,0
0,33,2,4,0,0,43,3,0,0,5,0,1
1,16,3,15,0,0,43,3,0,0,5,1,1
1,15,3,8,0,0,43,3,0,0,5,1,1
0,58,5,2,0,0,43,3,0,0,5,0,1
1,30,3,14,0,1,1,2,7,42,2,2,0
0,23,3,12,0,1,36,1,8,48,2,2,0
0,19,3,14,0,1,36,1,8,48,2,2,0
1,28,2,14,0,1,36,1,8,48,2,2,0
0,66,5,11,0,1,14,1,8,40,4,2,0
0,35,3,3,0,1,14,2,5,5,4,2,0
1,44,3,20,0,1,33,1,8,56,0,2,0
1,36,2,14,0,1,34,1,8,48,2,2,0
0,57,5,14,0,1,25,2,6,36,0,2,0
1,20,3,14,0,1,33,2,8,48,4,2,0
0,74,5,4,0,0,43,3,0,0,5,0,1
0,24,3,14,0,0,43,3,0,0,5,1,1
1,22,2,14,0,1,27,2,8,48,2,2,0
0,20,2,3,0,0,43,3,0,0,5,1,1
1,63,2,7,0,1,25,2,6,42,4,2,0
0,62,2,4,0,0,43,3,0,0,5,1,1
1,63,2,14,0,1,33,2,3,21,0,2,0
1,42,2,4,0,1,22,2,8,42,2,2,0
0,39,2,4,0,0,43,3,0,0,5,1,1
0,18,3,14,0,0,43,3,0,0,5,1,2
0,17,3,14,0,1,8,2,16,112,3,2,0
1,53,2,4,0,1,36,2,6,30,2,2,0
1,50,2,4,0,1,1,2,6,42,2,2,0
0,44,2,4,0,1,1,2,6,42,2,2,0
1,25,3,4,0,1,22,2,8,48,2,2,0
1,23,3,14,0,1,8,2,16,112,3,2,0
0,22,3,14,0,1,37,2,8,48,2,2,0
0,20,3,4,0,1,31,2,16,112,3,2,0
1,17,3,14,0,0,43,3,0,0,5,1,1
1,51,2,4,0,1,25,2,6,42,0,2,0
0,50,2,4,0,0,43,3,0,0,5,1,1
0,24,3,20,0,0,43,3,0,0,5,1,1
1,36,2,2,0,1,37,1,8,48,2,2,0
0,33,2,20,0,1,10,1,8,48,2,2,0
0,63,5,20,0,1,37,1,8,40,1,2,0
1,49,2,4,0,1,11,2,12,72,2,2,0
0,47,2,14,0,0,43,3,0,0,5,1,1
1,28,3,14,1,1,11,2,12,72,2,2,0
1,41,2,4,0,1,1,2,8,48,2,2,0
1,42,2,14,0,1,31,2,8,48,1,2,0
0,36,2,14,0,0,43,3,0,0,5,0,1
0,65,5,4,0,1,19,1,12,84,4,2,0
1,53,2,2,0,1,33,1,8,48,4,2,0
0,53,2,20,0,0,43,3,0,0,5,1,1
1,22,3,20,1,0,43,3,0,0,5,0,2
0,96,5,7,0,0,43,3,0,0,5,0,1
1,41,2,2,0,1,33,2,6,42,4,2,0
0,41,2,2,0,0,43,3,0,0,5,0,1
1,22,3,20,0,0,43,3,0,0,5,1,2
1,20,3,14,0,0,43,3,0,0,5,1,1
1,49,2,14,0,1,22,2,8,48,2,2,0
0,48,2,4,0,0,43,3,0,0,5,1,1
1,25,3,14,0,1,16,2,8,48,2,2,0
0,42,2,4,1,0,43,3,0,0,5,0,1
0,66,2,4,0,1,33,2,8,48,4,2,0
1,68,2,4,0,1,1,2,8,48,7,2,0
1,63,5,6,0,1,4,2,8,48,2,2,0
1,60,2,6,0,1,1,1,5,35,2,2,0
0,65,2,8,0,0,43,3,0,0,5,0,1
1,50,2,8,0,1,22,2,8,40,2,2,0
0,47,2,5,0,1,31,2,8,48,3,2,0
1,16,3,4,0,0,43,3,0,0,5,1,1
1,39,2,4,0,1,1,1,8,56,2,2,0
0,42,2,4,0,0,43,3,0,0,5,0,1
0,22,3,3,0,1,36,2,6,42,2,0,0
0,22,3,3,0,0,43,3,0,0,5,1,1
1,21,3,14,0,0,43,3,0,0,5,0,1
1,29,2,9,0,1,1,1,10,60,2,2,0
0,28,2,9,0,0,43,3,0,0,5,0,1
1,65,2,8,0,1,1,1,5,35,2,2,0
0,63,2,8,0,0,43,3,0,0,5,0,1
1,39,2,9,0,1,1,1,8,56,2,2,0
0,38,2,4,0,1,8,0,11,33,3,2,0
0,15,3,12,0,0,43,3,0,0,5,1,1
0,78,5,8,0,0,43,3,0,0,5,0,1
1,50,3,8,0,1,22,0,10,70,2,2,0
0,29,2,3,0,0,43,3,0,0,5,1,1
1,65,2,4,1,1,27,1,10,50,4,2,0
0,64,2,4,0,0,43,3,0,0,5,0,1
0,24,2,14,0,1,36,2,8,48,2,2,0
1,22,2,14,0,1,36,2,8,48,2,2,0
1,20,3,14,0,1,36,2,8,16,2,2,0
1,42,2,13,0,1,1,1,8,48,2,2,0
0,45,2,12,0,0,43,3,0,0,5,0,1
1,21,3,14,1,1,8,2,8,48,2,2,0
1,41,2,12,0,1,33,1,10,60,4,2,0
1,47,2,4,0,1,22,2,8,48,2,2,0
0,37,1,4,0,1,31,1,8,48,3,2,0
1,17,3,14,0,0,43,3,0,0,5,1,1
1,64,2,4,0,1,11,1,14,84,2,2,0
0,60,2,14,0,1,19,1,15,105,4,2,0
1,43,1,13,0,1,11,1,12,60,2,2,0
0,23,3,13,0,0,43,3,0,0,5,1,1
1,38,2,4,0,1,36,1,10,70,2,2,0
0,36,2,14,0,1,36,1,4,28,4,2,0
1,45,2,15,0,1,19,2,8,48,0,2,0
0,43,2,15,0,0,43,3,0,0,5,1,1
0,27,2,15,0,0,43,3,0,0,5,1,1
0,25,2,15,0,1,36,2,8,48,7,2,0
1,21,1,15,0,1,36,2,8,48,7,2,0
1,30,2,15,0,1,36,2,8,48,7,2,0
1,29,2,15,0,1,36,2,8,48,7,2,0
1,38,2,6,0,1,36,2,10,60,2,2,0
0,37,2,6,0,0,43,3,0,0,5,0,1
1,20,3,8,0,1,36,2,10,60,2,2,0
0,15,3,7,0,0,43,3,0,0,5,1,1
1,34,3,15,0,1,36,1,10,60,2,2,0
1,25,3,4,0,1,36,1,10,60,2,2,0
1,21,3,6,0,1,36,1,10,60,2,2,0
1,19,2,15,0,0,43,3,0,0,5,1,1
0,17,2,4,0,1,36,1,8,48,2,2,0
1,22,2,15,0,1,19,1,12,84,4,2,0
0,21,2,15,0,0,43,3,0,0,5,1,1
0,54,2,15,0,1,8,0,12,84,3,2,0
1,52,2,12,0,0,43,3,0,0,5,0,1
1,20,3,4,0,1,22,2,8,48,2,2,0
1,27,3,11,0,1,33,1,14,98,4,2,0
0,60,5,9,0,1,10,2,3,21,2,2,0
0,75,5,4,1,1,10,2,3,21,2,2,0
0,60,5,8,0,1,10,2,3,21,2,2,0
0,97,5,9,0,0,43,3,0,0,5,0,1
1,64,1,12,0,1,33,1,8,48,4,2,0
1,81,2,9,0,0,43,3,0,0,5,0,1
0,26,2,14,0,1,19,1,12,84,4,2,0
1,28,2,0,0,1,32,2,8,48,2,2,0
0,25,2,0,0,0,43,3,0,0,5,1,1
1,33,2,20,0,1,34,1,12,72,1,2,0
1,48,2,14,0,1,27,2,8,48,2,2,0
0,41,2,14,0,0,43,3,0,0,5,1,1
1,22,3,14,1,1,27,2,8,48,2,2,0
1,50,2,13,0,1,33,1,8,48,4,2,0
0,45,2,20,0,1,31,2,6,36,1,2,0
1,19,3,12,0,0,43,3,0,0,5,1,2
0,18,3,14,0,1,36,2,8,48,2,2,0
0,15,5,13,0,0,43,3,0,0,5,1,1
1,57,2,20,0,0,43,3,0,0,5,0,1
0,56,2,20,0,1,38,1,8,48,1,2,0
0,31,1,20,0,1,15,1,8,48,1,2,0
1,64,2,12,0,1,11,2,12,36,2,2,0
0,57,2,11,0,0,43,3,0,0,5,1,1
1,69,3,3,0,0,43,3,0,0,5,0,1
1,67,3,13,0,1,11,2,12,36,2,2,0
1,29,2,3,0,1,6,2,8,48,2,2,0
0,27,2,3,0,1,36,2,9,63,4,2,0
0,31,3,20,0,1,6,1,8,48,2,2,0
1,56,2,20,0,1,34,1,8,48,1,2,0
0,54,2,20,0,1,0,1,8,48,2,2,0
0,27,2,20,0,1,7,1,8,48,2,2,0
1,27,2,3,0,1,10,1,8,48,2,2,0
0,23,1,20,0,1,6,1,8,48,2,2,0
1,40,2,20,0,1,18,1,8,48,1,2,0
0,33,2,20,0,1,18,1,8,48,1,2,0
1,55,2,20,0,0,43,3,0,0,5,0,1
0,40,2,2,0,1,19,1,8,48,4,2,0
1,32,2,20,0,1,0,2,12,36,2,2,0
0,34,2,2,0,1,36,2,6,18,4,2,0
1,34,2,4,0,1,22,2,8,48,2,2,0
0,30,2,14,0,1,10,2,3,21,2,2,0
1,46,2,20,1,1,32,2,8,22,4,2,0
0,47,2,12,0,1,36,2,6,42,2,2,0
1,20,3,20,0,0,43,3,0,0,5,1,1
0,25,3,14,0,0,43,3,0,0,5,1,1
1,31,3,14,1,1,12,2,6,42,2,2,0
0,60,5,14,0,0,43,3,0,0,5,0,1
0,20,2,0,0,1,10,2,3,21,1,2,0
1,26,2,14,0,1,4,2,8,48,2,2,0
0,64,5,7,1,0,43,3,0,0,5,0,1
1,30,3,4,0,1,11,2,12,72,2,2,0
1,31,2,13,0,1,33,1,12,72,4,2,0
1,36,2,4,0,1,33,1,8,48,4,2,0
1,17,3,0,0,0,43,3,0,0,5,1,1
1,33,2,20,0,1,5,1,8,40,1,2,0
0,35,2,20,1,1,15,2,8,48,1,2,0
1,63,5,14,1,0,43,3,0,0,5,0,1
1,30,3,20,0,1,6,1,8,40,1,2,0
1,29,3,20,0,1,34,1,8,70,1,2,0
0,51,2,20,0,1,6,1,10,60,2,2,0
1,27,3,3,0,0,43,3,0,0,5,0,1
1,44,2,14,1,1,33,1,4,20,4,0,0
0,38,2,20,0,0,43,3,0,0,5,0,1
0,52,3,14,1,0,43,3,0,0,5,0,1
1,58,1,0,0,1,33,1,12,84,4,0,0
0,24,3,20,0,1,18,1,8,40,2,0,0
0,21,3,20,0,1,42,1,8,40,2,0,0
0,80,5,3,0,0,43,3,0,0,5,0,1
1,65,2,20,0,1,33,1,8,40,0,2,0
0,64,2,20,0,1,33,1,4,8,0,2,0
1,31,3,20,0,0,43,3,0,0,5,1,1
0,17,3,4,0,1,8,1,8,56,3,2,0
1,42,2,2,0,1,19,1,10,60,4,2,0
0,38,2,12,1,0,43,3,0,0,5,0,1
1,47,2,14,0,1,11,1,8,56,2,2,0
1,47,2,4,0,1,27,1,8,48,2,2,0
0,28,2,13,0,1,36,1,6,36,4,2,0
0,48,2,14,0,0,43,3,0,0,5,0,1
0,29,3,14,0,1,5,1,8,48,2,2,0
1,27,3,14,0,1,22,1,8,48,2,2,0
1,25,3,14,0,1,33,1,6,42,4,2,0
1,23,3,14,0,0,43,3,0,0,5,0,2
1,38,2,14,0,1,33,1,6,30,4,2,0
0,40,2,14,0,1,36,1,10,60,2,2,0
1,57,2,8,0,1,33,1,7,42,4,2,0
0,50,2,12,0,0,43,3,0,0,5,0,1
1,20,3,14,0,1,1,1,8,40,2,2,0
1,16,3,12,0,1,1,1,8,40,2,2,0
1,44,2,0,0,1,33,1,8,40,0,2,0
0,44,2,14,0,1,1,1,5,25,7,2,0
0,21,3,14,0,1,30,1,8,48,2,2,0
1,34,2,14,0,1,22,1,6,36,2,2,0
1,57,2,14,1,1,19,1,8,48,4,2,0
0,48,2,13,0,0,43,3,0,0,5,0,1
1,21,3,14,1,1,32,1,8,48,2,2,0
1,19,3,14,0,1,32,1,8,48,2,2,0
1,62,2,4,0,1,14,1,8,48,2,2,0
0,51,2,13,0,1,14,1,8,48,2,2,0
1,25,3,14,0,1,14,1,8,40,2,2,0
1,29,3,14,0,1,14,1,8,48,2,2,0
0,29,3,14,0,1,14,1,8,48,2,2,0
0,51,5,20,0,1,42,1,8,40,1,2,0
0,22,3,20,0,0,43,3,0,0,5,0,2
1,33,2,2,0,1,34,1,8,48,2,2,0
0,29,2,14,0,1,34,1,8,48,2,2,0
1,64,2,2,0,0,43,3,0,0,5,0,1
0,60,2,2,0,0,43,3,0,0,5,0,1
0,33,3,20,0,1,42,1,8,40,1,2,0
1,32,2,20,0,1,33,1,7,42,4,2,0
0,39,2,20,0,1,42,1,8,40,1,2,0
1,60,5,20,0,1,34,1,10,60,2,2,0
1,51,1,4,0,1,11,1,8,40,2,2,0
1,21,3,12,0,1,11,1,8,40,2,2,0
0,53,5,14,0,0,43,3,0,0,5,0,1
1,34,1,4,0,1,27,1,8,48,4,2,0
1,53,2,14,1,1,19,2,5,25,4,2,0
0,55,2,4,0,1,19,1,10,60,4,2,0
0,23,3,20,0,1,19,1,10,60,4,2,0
1,29,2,20,0,1,2,1,10,60,1,2,0
0,28,2,3,0,1,36,1,10,60,4,2,0
0,58,5,8,0,1,36,2,10,60,2,2,0
1,27,3,12,0,1,1,1,8,40,2,2,0
0,54,5,7,0,0,43,3,0,0,5,0,1
1,20,3,14,0,1,22,1,8,48,2,2,0
1,73,5,4,0,0,43,3,0,0,5,0,1
1,44,2,14,0,1,33,1,7,42,4,2,0
0,44,2,14,0,0,43,3,0,0,5,0,1
1,20,3,14,0,1,33,1,8,48,4,2,0
0,19,3,14,0,0,43,3,0,0,5,0,2
1,64,2,4,0,1,33,1,5,30,4,2,0
0,71,2,4,0,0,43,3,0,0,5,0,1
1,39,3,4,0,1,11,1,8,56,2,2,0
0,23,3,14,1,1,36,1,6,42,0,2,0
0,25,3,14,0,1,36,1,6,42,2,2,0
1,46,2,14,0,1,14,1,8,48,2,2,0
0,39,2,4,0,0,43,3,0,0,5,0,1
1,52,2,14,1,1,33,1,8,56,0,2,0
0,27,2,4,0,1,14,1,6,36,7,2,0
1,43,2,14,0,1,33,1,6,36,4,2,0
0,44,2,4,0,1,32,1,8,56,3,2,0
0,22,3,14,0,1,36,1,8,48,2,2,0
1,58,2,14,0,1,22,1,8,40,2,2,0
0,56,2,20,0,1,19,1,10,70,0,2,0
1,28,2,14,0,1,36,1,8,48,2,2,0
0,23,5,14,0,1,32,1,8,48,2,2,0
1,40,3,20,1,1,32,1,8,40,4,2,0
0,69,5,8,0,1,8,1,5,15,2,2,0
0,42,3,20,0,0,43,3,0,0,5,0,1
1,51,2,14,1,1,22,1,8,40,2,2,0
0,44,2,4,0,1,26,2,8,40,4,2,0
1,52,2,20,0,1,12,1,8,48,2,2,0
1,23,3,14,0,1,12,1,8,48,2,2,0
0,22,3,14,0,1,14,1,8,48,2,2,0
0,19,3,14,0,1,36,1,8,48,2,2,0
1,64,2,4,0,1,33,1,8,40,0,2,0
0,47,2,4,0,0,43,3,0,0,5,0,1
0,67,5,8,0,0,43,3,0,0,5,0,1
1,56,2,7,0,1,1,1,7,35,2,2,0
0,51,2,7,0,0,43,3,0,0,5,0,1
1,28,2,14,0,1,33,1,7,42,4,2,0
0,59,2,20,0,0,43,3,0,0,5,0,1
1,55,2,14,0,1,1,1,8,48,2,2,0
0,27,2,20,0,0,43,3,0,0,5,0,1
1,31,2,14,0,1,33,1,10,70,4,0,0
1,57,2,4,0,1,1,1,8,48,2,2,0
0,55,2,12,0,0,43,3,0,0,5,0,1
1,31,3,14,0,1,11,1,8,48,2,2,0
1,25,3,4,0,1,22,2,8,48,2,2,0
1,35,2,20,0,1,39,1,12,72,2,2,0
0,31,2,20,0,0,43,3,0,0,5,0,1
0,60,5,13,0,0,43,3,0,0,5,0,1
1,55,2,4,0,1,4,1,8,48,2,2,0
0,52,2,7,0,1,1,1,8,48,2,2,0
1,38,2,14,0,1,33,1,10,70,4,2,0
1,38,2,14,0,1,1,1,8,48,2,2,0
0,42,2,14,0,0,43,3,0,0,5,0,1
0,72,5,7,0,0,43,3,0,0,5,0,1
0,53,3,14,0,1,19,1,10,70,4,2,0
1,20,3,14,0,1,1,1,8,48,2,2,0
0,18,3,14,0,1,36,1,10,20,7,2,0
1,36,2,4,0,1,1,1,8,48,2,2,0
0,35,2,4,0,1,8,1,8,48,3,2,0
1,30,2,12,0,1,5,1,9,63,2,2,0
1,67,2,14,0,1,19,1,8,56,4,2,0
0,65,2,14,0,1,19,1,10,70,4,2,0
0,33,1,14,0,1,34,1,12,72,2,2,0
0,43,1,14,0,1,42,1,8,48,2,2,0
1,23,3,14,0,1,32,1,8,48,2,2,0
0,18,3,20,0,0,43,3,0,0,5,1,1
1,41,2,2,0,1,0,1,11,77,0,2,0
0,36,2,20,0,1,36,1,9,63,7,2,0
0,44,2,20,0,1,42,1,8,48,1,2,0
1,21,3,3,0,1,32,2,8,24,2,0,0
1,53,2,4,0,1,1,1,8,56,2,2,0
0,53,2,4,0,1,1,1,8,40,2,2,0
0,21,3,2,0,0,43,3,0,0,5,0,2
1,50,2,3,0,1,11,1,10,50,2,2,0
0,37,2,9,0,0,43,3,0,0,5,0,1
1,47,2,14,1,1,12,1,8,40,2,2,0
0,42,2,14,0,1,42,1,8,40,2,2,0
1,50,2,7,0,1,32,1,8,40,3,2,0
0,45,2,7,0,0,43,3,0,0,5,0,1
1,16,3,6,0,0,43,3,0,0,5,1,1
